date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:22:16	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:20:58%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2007/12/31/and-begin/	C:/PROCESS/PROCESS/www.process.org/discept/wp-loginbf5f.php	(from https://www.process.org/discept/author/william/)
06:22:17	53454/53454	---M-Z	200	added ('OK')	application/rss+xml	etag:%22106aa96ef923a7f83005504e48a57737-gzip%22	https://www.process.org/discept/author/william/feed/	C:/PROCESS/PROCESS/www.process.org/discept/author/william/feed/index.html	(from https://www.process.org/discept/author/william/)
06:22:18	45467/45467	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:20:58%20GMT	https://www.process.org/discept/page/3/	C:/PROCESS/PROCESS/www.process.org/discept/page/3/index.html	(from https://www.process.org/discept/page/2/)
06:22:19	2350/2350	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:21:00%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2011%2F11%2F17%2Fdraco-death-to-the-virus%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed06af.json	(from https://www.process.org/discept/2011/11/17/draco-death-to-the-virus/)
06:22:20	102498/102498	---MCZ	200	added ('OK')	application/rss+xml	etag:%22106aa96ef923a7f83005504e48a57737-gzip%22	https://www.process.org/discept/author/quaeler/feed/	C:/PROCESS/PROCESS/www.process.org/discept/author/quaeler/feed/index.html	(from https://www.process.org/discept/author/quaeler/)
06:22:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:21:00%20GMT	https://www.process.org/discept/?p=841	C:/PROCESS/PROCESS/www.process.org/discept/indexc308.html	(from https://www.process.org/discept/2011/11/17/draco-death-to-the-virus/)
06:22:20	35122/35122	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:21:00%20GMT	https://www.process.org/discept/author/quaeler/page/2/	C:/PROCESS/PROCESS/www.process.org/discept/author/quaeler/page/2/index.html	(from https://www.process.org/discept/author/quaeler/)
06:22:20	2437/2437	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:21:02%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2011%2F11%2F17%2Fdraco-death-to-the-virus%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed1ec6	(from https://www.process.org/discept/2011/11/17/draco-death-to-the-virus/)
06:22:21	2431/2431	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:21:03%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2012%2F07%2F12%2Fmass-hallucination-hysteria-miracles%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embedfffa.json	(from https://www.process.org/discept/2012/07/12/mass-hallucination-hysteria-miracles/)
06:22:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:21:03%20GMT	https://www.process.org/discept/?p=904	C:/PROCESS/PROCESS/www.process.org/discept/indexc0cd.html	(from https://www.process.org/discept/2012/07/12/mass-hallucination-hysteria-miracles/)
06:22:22	2515/2515	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:21:03%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2012%2F07%2F12%2Fmass-hallucination-hysteria-miracles%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed518a	(from https://www.process.org/discept/2012/07/12/mass-hallucination-hysteria-miracles/)
06:22:23	52667/52667	---M-Z	200	added ('OK')	application/rss+xml	etag:%22106aa96ef923a7f83005504e48a57737-gzip%22	https://www.process.org/discept/category/math/feed/	C:/PROCESS/PROCESS/www.process.org/discept/category/math/feed/index.html	(from https://www.process.org/discept/category/math/)
06:22:23	2492/2492	---M-Z	200	added ('OK')	application/rss+xml	etag:%22106aa96ef923a7f83005504e48a57737-gzip%22	https://www.process.org/discept/category/site-notices/feed/	C:/PROCESS/PROCESS/www.process.org/discept/category/site-notices/feed/index.html	(from https://www.process.org/discept/category/site-notices/)
06:22:23	23736/23736	---M-Z	200	added ('OK')	application/rss+xml	etag:%22106aa96ef923a7f83005504e48a57737-gzip%22	https://www.process.org/discept/category/governmental-policies/feed/	C:/PROCESS/PROCESS/www.process.org/discept/category/governmental-policies/feed/index.html	(from https://www.process.org/discept/category/governmental-policies/)
06:22:24	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:21:06%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2008/01/21/mothers-day/	C:/PROCESS/PROCESS/www.process.org/discept/wp-login1abe.php	(from https://www.process.org/discept/category/societal-policies/)
06:22:24	209435/209435	---MCZ	200	added ('OK')	application/rss+xml	etag:%22106aa96ef923a7f83005504e48a57737-gzip%22	https://www.process.org/discept/category/reality-frames/feed/	C:/PROCESS/PROCESS/www.process.org/discept/category/reality-frames/feed/index.html	(from https://www.process.org/discept/category/reality-frames/)
06:22:24	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:21:06%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2008/01/05/a-unique-invitation-into-a-subversive-conspiracy/	C:/PROCESS/PROCESS/www.process.org/discept/wp-login546e.php	(from https://www.process.org/discept/category/subversion/)
06:22:28	220778/220778	---MCZ	200	added ('OK')	application/rss+xml	etag:%22106aa96ef923a7f83005504e48a57737-gzip%22	https://www.process.org/discept/category/societal-policies/feed/	C:/PROCESS/PROCESS/www.process.org/discept/category/societal-policies/feed/index.html	(from https://www.process.org/discept/category/societal-policies/)
06:22:53	26902/26902	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:21:06%20GMT	https://www.process.org/discept/category/societal-policies/page/2/	C:/PROCESS/PROCESS/www.process.org/discept/category/societal-policies/page/2/index.html	(from https://www.process.org/discept/category/societal-policies/)
06:23:02	134178/134178	---MCZ	200	added ('OK')	application/rss+xml	etag:%22106aa96ef923a7f83005504e48a57737-gzip%22	https://www.process.org/discept/category/technology/feed/	C:/PROCESS/PROCESS/www.process.org/discept/category/technology/feed/index.html	(from https://www.process.org/discept/category/technology/)
06:23:07	49800/49800	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:21:07%20GMT	https://www.process.org/discept/2008/01/05/a-unique-invitation-into-a-subversive-conspiracy/	C:/PROCESS/PROCESS/www.process.org/discept/2008/01/05/a-unique-invitation-into-a-subversive-conspiracy/index.html	(from https://www.process.org/discept/category/subversion/)
06:23:07	80078/80078	---MCZ	200	added ('OK')	application/rss+xml	etag:%22106aa96ef923a7f83005504e48a57737-gzip%22	https://www.process.org/discept/category/transhumanism/feed/	C:/PROCESS/PROCESS/www.process.org/discept/category/transhumanism/feed/index.html	(from https://www.process.org/discept/category/transhumanism/)
06:23:07	9645/9645	---M-Z	200	added ('OK')	application/rss+xml	etag:%22106aa96ef923a7f83005504e48a57737-gzip%22	https://www.process.org/discept/category/subversion/feed/	C:/PROCESS/PROCESS/www.process.org/discept/category/subversion/feed/index.html	(from https://www.process.org/discept/category/subversion/)
06:23:07	31635/31635	---M-Z	200	added ('OK')	application/rss+xml	etag:%223771377e312c51e7feac858a67b03a35-gzip%22	https://www.process.org/discept/2008/01/05/a-unique-invitation-into-a-subversive-conspiracy/feed/	C:/PROCESS/PROCESS/www.process.org/discept/2008/01/05/a-unique-invitation-into-a-subversive-conspiracy/feed/index.html	(from https://www.process.org/discept/category/subversion/)
06:23:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:21:50%20GMT	https://www.process.org/discept/?p=879	C:/PROCESS/PROCESS/www.process.org/discept/index14d6.html	(from https://www.process.org/discept/2012/02/28/reminiscent-of-1692-a-modern-missouri-witch-hunt/)
06:23:10	2470/2470	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:21:51%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2012%2F02%2F28%2Freminiscent-of-1692-a-modern-missouri-witch-hunt%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed59b0.json	(from https://www.process.org/discept/2012/02/28/reminiscent-of-1692-a-modern-missouri-witch-hunt/)
06:23:10	2557/2557	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:21:52%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2012%2F02%2F28%2Freminiscent-of-1692-a-modern-missouri-witch-hunt%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed3f7e	(from https://www.process.org/discept/2012/02/28/reminiscent-of-1692-a-modern-missouri-witch-hunt/)
06:23:11	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:21:53%20GMT	http://www.process.org/discept/wp-content/uploads/2012/02/Martha-Churchill.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2012/02/Martha-Churchill.a6.delayed	(from https://www.process.org/discept/2012/02/28/reminiscent-of-1692-a-modern-missouri-witch-hunt/)
06:23:13	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:21:54%20GMT	http://www.process.org/discept/wp-content/uploads/2012/02/Martha-Churchill-806x1024.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2012/02/Martha-Churchill-806x1024.jpg	(from https://www.process.org/discept/2012/02/28/reminiscent-of-1692-a-modern-missouri-witch-hunt/)
06:23:14	786085/786085	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-bfea5%22	https://www.process.org/discept/wp-content/uploads/2012/02/Martha-Churchill.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2012/02/Martha-Churchill.jpg	(from https://www.process.org/discept/2012/02/28/reminiscent-of-1692-a-modern-missouri-witch-hunt/)
06:23:14	307911/307911	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-4b2c7%22	https://www.process.org/discept/wp-content/uploads/2012/02/Martha-Churchill-806x1024.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2012/02/Martha-Churchill-806x1024.jpg	(from https://www.process.org/discept/2012/02/28/reminiscent-of-1692-a-modern-missouri-witch-hunt/)
06:23:16	2392/2392	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:21:58%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2011%2F02%2F26%2Famong-the-brain-washed-and-abused%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed11a2.json	(from https://www.process.org/discept/2011/02/26/among-the-brain-washed-and-abused/)
06:23:16	2479/2479	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:21:58%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2011%2F02%2F26%2Famong-the-brain-washed-and-abused%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed312d	(from https://www.process.org/discept/2011/02/26/among-the-brain-washed-and-abused/)
06:23:17	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:21:59%20GMT	http://www.process.org/discept/wp-content/uploads/2011/02/graphs.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2011/02/graphs.jpg	(from https://www.process.org/discept/2011/02/26/among-the-brain-washed-and-abused/)
06:23:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:21:59%20GMT	https://www.process.org/discept/?p=809	C:/PROCESS/PROCESS/www.process.org/discept/indexf53a.html	(from https://www.process.org/discept/2011/02/26/among-the-brain-washed-and-abused/)
06:23:18	92737/92737	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-16a41%22	https://www.process.org/discept/wp-content/uploads/2011/02/graphs.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2011/02/graphs.jpg	(from https://www.process.org/discept/2011/02/26/among-the-brain-washed-and-abused/)
06:23:18	2553/2553	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:22:00%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2010%2F11%2F29%2Fmy-lie-an-interview-with-author-meredith-maran%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed7563.json	(from https://www.process.org/discept/2010/11/29/my-lie-an-interview-with-author-meredith-maran/)
06:23:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:22:00%20GMT	https://www.process.org/discept/?p=759	C:/PROCESS/PROCESS/www.process.org/discept/indexdc17.html	(from https://www.process.org/discept/2010/11/29/my-lie-an-interview-with-author-meredith-maran/)
06:23:19	2640/2640	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:22:01%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2010%2F11%2F29%2Fmy-lie-an-interview-with-author-meredith-maran%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embedde33	(from https://www.process.org/discept/2010/11/29/my-lie-an-interview-with-author-meredith-maran/)
06:23:19	2430/2430	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:22:02%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2010%2F11%2F07%2Fin-defense-of-neil-brick-psychotherapist%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embedb49e.json	(from https://www.process.org/discept/2010/11/07/in-defense-of-neil-brick-psychotherapist/)
06:23:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:22:02%20GMT	https://www.process.org/discept/?p=750	C:/PROCESS/PROCESS/www.process.org/discept/index21b4.html	(from https://www.process.org/discept/2010/11/07/in-defense-of-neil-brick-psychotherapist/)
06:23:20	2517/2517	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:22:02%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2010%2F11%2F07%2Fin-defense-of-neil-brick-psychotherapist%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed02de	(from https://www.process.org/discept/2010/11/07/in-defense-of-neil-brick-psychotherapist/)
06:23:21	2317/2317	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:22:03%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2010%2F10%2F18%2Famong-the-abducted%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed8b4d.json	(from https://www.process.org/discept/2010/10/18/among-the-abducted/)
06:23:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:22:03%20GMT	https://www.process.org/discept/?p=730	C:/PROCESS/PROCESS/www.process.org/discept/index7c89.html	(from https://www.process.org/discept/2010/10/18/among-the-abducted/)
06:23:21	2404/2404	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:22:03%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2010%2F10%2F18%2Famong-the-abducted%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed4969	(from https://www.process.org/discept/2010/10/18/among-the-abducted/)
06:23:22	2365/2365	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:22:04%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2010%2F03%2F10%2Fadministrivia-march-2010%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embede418.json	(from https://www.process.org/discept/2010/03/10/administrivia-march-2010/)
06:23:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:22:04%20GMT	https://www.process.org/discept/?p=725	C:/PROCESS/PROCESS/www.process.org/discept/index1583.html	(from https://www.process.org/discept/2010/03/10/administrivia-march-2010/)
06:23:22	2452/2452	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:22:04%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2010%2F03%2F10%2Fadministrivia-march-2010%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed1223	(from https://www.process.org/discept/2010/03/10/administrivia-march-2010/)
06:23:23	2258/2258	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:22:05%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2010%2F02%2F14%2Fgumbo%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed5074.json	(from https://www.process.org/discept/2010/02/14/gumbo/)
06:23:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:22:05%20GMT	https://www.process.org/discept/?p=722	C:/PROCESS/PROCESS/www.process.org/discept/indexc9c3.html	(from https://www.process.org/discept/2010/02/14/gumbo/)
06:23:23	2345/2345	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:22:05%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2010%2F02%2F14%2Fgumbo%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed3c74	(from https://www.process.org/discept/2010/02/14/gumbo/)
06:23:24	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:22:06%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2010/02/14/gumbo/	C:/PROCESS/PROCESS/www.process.org/discept/wp-loginae62.php	(from https://www.process.org/discept/2010/02/14/gumbo/)
